request_id,registrar_name,registrar_email,credential_id,request_date,verification_result,response_time_ms,fraud_flag
48630ac8-93b8-4611-b800-7829830caf3a,Gulgowski - McDermott,gulg.mcdermott.up@phinmaed.com,a945c90a-def0-4ccb-a191-c67ad416080b,2026-09-21T18:32:46.930Z,Invalid,132,0
af94b8eb-29ff-461a-ba77-b37c0badf18c,Littel Group,litt.group.up@phinmaed.com,22ec22a0-830b-4db8-98fb-64aaa00d67ae,2025-07-05T05:05:06.245Z,Pending,2480,0
7b91f812-4e65-4c34-93f9-ae919b40b644,O'Hara Inc,ohar.inc.up@phinmaed.com,7dd99139-ee77-40b1-b49b-b350fbce4d31,2026-09-15T09:43:26.197Z,Valid,1795,0
ce478957-83a0-4111-b84b-2c5cd69b459f,"Braun, Wolf and McDermott",brau.mcdermott.up@phinmaed.com,f2662c2d-bd88-48b0-a091-0ff879ee0e31,2023-06-23T19:15:32.674Z,Valid,1002,0
aa691589-10ad-4848-b6b0-de5f2f1ae493,Little - Bergstrom,litt.bergstrom.up@phinmaed.com,002db8fc-8adc-4936-9039-91249015321f,2026-06-25T01:11:17.133Z,Invalid,2037,0
5e3a1213-e92c-430c-a102-be290e7a9ee0,Beahan LLC,beah.llc.up@phinmaed.com,073ed8bb-e0fd-4756-9ea6-970ad6abd452,2024-11-11T16:23:11.952Z,Invalid,2125,0
e9e70ed1-ef2b-45e5-a6ee-a463173e45ac,Schuppe Group,schu.group.up@phinmaed.com,4eccd418-519d-4d55-a5bd-c748f0f3207d,2023-04-09T11:31:25.132Z,Valid,2052,1
f8c93fa3-0354-4b63-b117-753a5c2b8cc5,Ledner and Sons,ledn.sons.up@phinmaed.com,19d3f52b-b5eb-4991-82a2-bae2628e806a,2025-04-21T02:44:55.224Z,Invalid,804,0
1c9a6f22-f232-4867-aba6-b0231fe8865e,Pollich and Sons,poll.sons.up@phinmaed.com,9e5971d4-d1c1-44df-b553-81e881eed9f6,2024-02-13T05:42:03.929Z,Pending,665,0
ca8e75f5-dd92-4ad2-a3ca-14eafac49802,Miller and Sons,mill.sons.up@phinmaed.com,29b56414-b305-4303-9285-92362d0d804f,2023-01-23T11:59:56.149Z,Valid,305,0
d1209b71-f6c1-4ad9-b53e-be1e7b61059a,Morar - Cremin,mora.cremin.up@phinmaed.com,390b5941-f24b-4bac-b708-05d417bba3f9,2025-05-28T18:35:21.400Z,Valid,945,0
613d3d7f-923b-4e10-a15f-358742c91786,"Wolff, Schroeder and Little",wolf.little.up@phinmaed.com,5fcd35b6-1099-471d-95b2-c113fb006e70,2024-04-03T11:06:19.024Z,Pending,389,1
67c9942d-93b7-4d6c-99ca-4a1262729561,Collins - Renner,coll.renner.up@phinmaed.com,542aa806-dbc3-4b1b-be9f-8208e55dd62f,2024-12-16T00:40:10.547Z,Valid,1097,0
9212f47f-02b5-4bc5-b5cd-c81b58def068,"Hickle, Blanda and Nitzsche",hick.nitzsche.up@phinmaed.com,2598e9da-a594-4236-b2db-a5af44827c1f,2025-06-20T01:40:35.378Z,Valid,2052,0
5963f8cf-9908-4598-b141-ef70d39dc54f,"Konopelski, Zieme and Dickens",kono.dickens.up@phinmaed.com,912eec9c-9567-4f46-b717-aedea8e3e401,2024-02-10T22:27:06.528Z,Valid,2303,0
6bdfd7d5-c8b1-4ca1-9c20-d65e18d8f563,"Prohaska, Russel and Lynch",proh.lynch.up@phinmaed.com,f00ec853-1469-426a-bc3c-63c78211d200,2023-09-12T17:14:37.628Z,Invalid,2068,0
6c1d4f66-270a-4bb1-8083-785e15e74720,Herzog - Weissnat,herz.weissnat.up@phinmaed.com,b6a0653e-2081-4a5e-b48f-a1b6c057a399,2023-07-25T18:51:14.366Z,Valid,2093,0
eca990d5-3e92-48c4-84e7-4ea8d00165ab,"Lehner, Aufderhar and Reynolds",lehn.reynolds.up@phinmaed.com,088527dc-8aa3-4cdb-b018-a981aa1fa371,2023-02-21T08:47:01.631Z,Pending,521,1
3d0e3d9c-a5d3-4778-84be-265a6b066b8d,Walsh Inc,wals.inc.up@phinmaed.com,b9c4b168-0de3-4682-abed-e2ab8f5f525f,2023-09-27T10:15:15.073Z,Valid,1886,0
5dea1fce-56d2-4110-9b25-05af015a22ad,"Runolfsson, Skiles and Prosacco",runo.prosacco.up@phinmaed.com,9e5971d4-d1c1-44df-b553-81e881eed9f6,2026-07-04T11:41:17.255Z,Valid,198,0
7663a032-18dd-4e6c-b829-adc362a2816f,Harris Group,harr.group.up@phinmaed.com,52ecf91e-bef4-44f5-a3a0-9271c80428d0,2024-10-20T18:01:51.739Z,Valid,279,0
b7422a73-a3a6-4415-955b-476591712c66,"Murphy, Hyatt and Waters",murp.waters.up@phinmaed.com,c946eef7-f3a5-4270-ad02-541dc58e88ba,2024-08-05T08:58:26.138Z,Valid,876,0
68077ec9-ac87-449f-aeb5-c7f394b251ad,"Padberg, Kling and Hackett",padb.hackett.up@phinmaed.com,073ed8bb-e0fd-4756-9ea6-970ad6abd452,2026-07-12T03:57:20.633Z,Valid,1115,0
c45fc1f5-71e3-428e-a564-9e6a6e839ed6,Hilpert - Weber,hilp.weber.up@phinmaed.com,b9f6b881-c3ea-482b-9079-7a7d963c41cf,2023-11-08T20:31:59.822Z,Valid,2143,0
8f733897-dedd-4777-98f4-99520c88999d,Friesen - Schamberger,frie.schamberger.up@phinmaed.com,8ecd1585-1a6a-4d13-b986-4b148c579ac8,2026-02-15T00:06:22.549Z,Valid,1290,0
4932c7d1-8444-4d22-854a-a2c160f719eb,Hamill LLC,hami.llc.up@phinmaed.com,2529631d-4427-4b34-948c-c1ddc2885c78,2023-03-05T23:55:30.781Z,Valid,314,0
f61a03b4-f6f6-45f3-a438-4c6a38c66a9b,Wisozk - Hegmann,wiso.hegmann.up@phinmaed.com,0becdfd9-cc12-4a82-8e0a-a8838def4e1e,2026-01-31T14:50:52.216Z,Invalid,1276,0
5d803d12-2987-424f-9bb8-a8afa89b5ce3,Schultz - Berge,schu.berge.up@phinmaed.com,fb44d4a2-309a-41af-a405-22bc4cd90089,2023-02-09T00:34:23.886Z,Valid,1657,0
8d24f306-c2a1-4dd5-8fb2-531e7b5439b7,Hayes - Blick,haye.blick.up@phinmaed.com,5357627f-d6d0-430f-b4c6-3480ff6737cb,2025-09-08T08:53:07.235Z,Valid,1332,0
4600c6ee-7636-4f61-9973-be6e921b1447,Cummerata - Crooks,cumm.crooks.up@phinmaed.com,9f7d5331-f9f7-4113-b050-d9fa6d2e5491,2026-08-22T03:48:56.785Z,Valid,2424,0
0b62c42e-86a8-4f14-88e8-c837b71a5eae,Okuneva and Sons,okun.sons.up@phinmaed.com,7d81eb71-edc3-46d6-ac92-b51f2f76bff9,2025-07-31T05:10:51.614Z,Pending,2100,0
240771a2-da2e-40c8-bd1e-54fe8d0c02bb,"Breitenberg, Klein and Bruen",brei.bruen.up@phinmaed.com,7975b04c-dcf9-4852-8503-28a1744decdb,2024-12-15T07:33:00.857Z,Invalid,2061,0
5a086c11-d2b7-4ddf-91da-480584cfcefc,Weissnat - Jacobs,weis.jacobs.up@phinmaed.com,db3f54b4-7ad8-40ee-af2c-10ea22a472ef,2023-08-07T10:59:43.589Z,Invalid,931,1
25a7ef9a-5863-4bf0-ad9f-679e52c58f4e,"Buckridge, Klein and Tillman",buck.tillman.up@phinmaed.com,eb09857a-bf2d-4693-8f21-ae6cd23d9f89,2025-08-15T08:35:37.030Z,Valid,2305,0
2b762abd-54ba-4d5b-98d4-ef41db74c64a,"Johns, Abbott and Howell",john.howell.up@phinmaed.com,0b064ac3-a33e-4533-acf0-bc9c9fcbe289,2023-09-29T16:00:14.763Z,Valid,415,0
d3e8eb2b-7da1-422b-b002-8a19b04d147f,Olson - Morissette,olso.morissette.up@phinmaed.com,f00ec853-1469-426a-bc3c-63c78211d200,2025-04-10T07:32:55.893Z,Valid,572,0
dd4073f2-78fe-4d73-954b-61c3a6576d09,Koch - O'Connell,koch.oconnell.up@phinmaed.com,1d513767-d2a1-4910-8285-0709d003557e,2025-01-16T18:46:10.673Z,Valid,1763,0
167e3ec5-5bb2-4a0b-86c2-7828d92b8bf8,Berge - Klocko,berg.klocko.up@phinmaed.com,e01a64b8-91b5-49a0-a604-52c9a85ec479,2025-11-28T13:48:55.297Z,Valid,1069,0
618da523-9664-4c9e-abfa-04404d2bc45c,"Johns, Weimann and Renner",john.renner.up@phinmaed.com,4da6d71d-42ba-4357-a5dc-ad22ee486fe6,2025-10-29T20:17:54.054Z,Pending,436,0
353b1cac-d4de-4bf5-8bdb-a5ff14ff5214,Collins - Wilkinson,coll.wilkinson.up@phinmaed.com,7975b04c-dcf9-4852-8503-28a1744decdb,2023-06-09T02:44:54.005Z,Invalid,2499,1
12143fb4-6cb6-4a51-abd4-8a613f213d63,Corwin Inc,corw.inc.up@phinmaed.com,58fd293b-4229-41e6-a39b-12343ca7baf6,2024-04-13T17:24:06.010Z,Valid,1629,1
3f8cdfff-583c-43db-88af-6f516c90a67b,Gislason - Mills,gisl.mills.up@phinmaed.com,12b51cc6-57d6-4033-adda-57dc5f4dbc36,2026-06-29T02:44:32.191Z,Pending,2062,0
9299dc93-2d4b-4b92-9f8b-860f216233f4,McCullough - Brown,mccu.brown.up@phinmaed.com,b59c55a7-ab3f-44c2-bea5-850a3939d33c,2025-11-20T02:53:59.978Z,Valid,1221,0
3f0d129c-bb45-42e3-a192-662c8dd042a8,Stroman - Hauck,stro.hauck.up@phinmaed.com,69ce1560-da19-4aed-b189-104ba5fae59e,2026-08-30T22:35:36.830Z,Valid,798,0
aff158b0-01c7-4c9a-893b-7a12918eca94,Cassin Inc,cass.inc.up@phinmaed.com,f8e9712d-6605-4c3c-8751-e985ead04764,2025-04-29T11:41:59.049Z,Pending,2088,0
