eventId,eventTs,action,actorId,actorRole,targetType,targetId,ipHash,userAgentHash,velocity_1m,velocity_5m,velocity_15m,failures_15m,failure_ratio_15m,token_abuse_15m,access_denied_15m,security_alerts_15m,unique_targets_15m,stepup_challenges_15m,stepup_failures_15m,stepup_locked_24h,actor_age_hours,is_first_seen_actor,hour_of_day,day_of_week,seedSignals,labelSource,reviewStatus,weakLabel
d55e6f15-7edf-4645-8280-25ff2ad2d06b,2026-03-04T16:03:18.491Z,ACCESS_GRANTED,user_3ARUCOW5gGenxgJXVjwpU7LanPc,STUDENT,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,2,2,12,0,0,0,0,0,1,0,0,0,1.8002202777777778,0,16,3,,weak_seed,,0
9ab4cd84-6576-40d7-8d51-cab88f23299e,2026-03-04T16:03:18.595Z,ACCESS_GRANTED,user_3ARUCOW5gGenxgJXVjwpU7LanPc,STUDENT,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,3,3,13,0,0,0,0,0,1,0,0,0,1.8002491666666667,0,16,3,,weak_seed,,0
e7b33945-4148-40e3-8508-9d7d38c5784c,2026-03-04T16:03:19.446Z,ACCESS_GRANTED,user_3ARUCOW5gGenxgJXVjwpU7LanPc,STUDENT,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,4,4,14,0,0,0,0,0,1,0,0,0,1.8004855555555555,0,16,3,,weak_seed,,0
da02a503-1425-4cdf-8362-decbdd04a753,2026-03-04T16:03:19.784Z,ACCESS_GRANTED,user_3ARUCOW5gGenxgJXVjwpU7LanPc,STUDENT,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,5,5,15,0,0,0,0,0,1,0,0,0,1.8005794444444445,0,16,3,,weak_seed,,0
309bed70-e5c2-4c02-9c2c-dd6e09b76e43,2026-03-04T16:04:33.307Z,REQUEST_RECEIPT_GENERATED,user_3ARUCOW5gGenxgJXVjwpU7LanPc,STUDENT,CredentialRequest,95039165-bcc3-458f-abfc-e6c39b02ea6c,,,0,6,16,0,0,0,0,0,1,0,0,0,1.8210025,0,16,3,,weak_seed,,0
e76a9715-b084-413c-8ca7-d900857f7616,2026-03-04T16:04:37.228Z,REQUEST_RECEIPT_GENERATED,user_3ARUCOW5gGenxgJXVjwpU7LanPc,STUDENT,CredentialRequest,95039165-bcc3-458f-abfc-e6c39b02ea6c,,,1,7,17,0,0,0,0,0,2,0,0,0,1.8220916666666667,0,16,3,,weak_seed,,0
2f1f964f-48b8-4269-91d0-84022b5727a4,2026-03-04T16:04:47.415Z,REQUEST_RECEIPT_GENERATED,user_3ARUCOW5gGenxgJXVjwpU7LanPc,STUDENT,CredentialRequest,95039165-bcc3-458f-abfc-e6c39b02ea6c,,,2,8,18,0,0,0,0,0,2,0,0,0,1.8249213888888889,0,16,3,,weak_seed,,0
3221ad65-d122-4f00-b958-af2dd448c978,2026-03-04T16:04:55.910Z,REQUEST_RECEIPT_GENERATED,user_3ARUCOW5gGenxgJXVjwpU7LanPc,STUDENT,CredentialRequest,95039165-bcc3-458f-abfc-e6c39b02ea6c,,,3,9,19,0,0,0,0,0,2,0,0,0,1.8272811111111111,0,16,3,,weak_seed,,0
4858b0ac-bb17-4554-8570-cb0846b66b71,2026-03-04T16:05:45.012Z,REQUEST_RECEIPT_GENERATED,user_3ARUCOW5gGenxgJXVjwpU7LanPc,STUDENT,CredentialRequest,95039165-bcc3-458f-abfc-e6c39b02ea6c,,,2,10,20,0,0,0,0,0,2,0,0,0,1.8409205555555554,0,16,3,,weak_seed,,0
bbcdbade-2a3a-4995-bdb6-656230610fe0,2026-03-04T16:07:00.581Z,ACCESS_GRANTED,user_3ARUCOW5gGenxgJXVjwpU7LanPc,STUDENT,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,0,11,21,0,0,0,0,0,2,0,0,0,1.8619119444444445,0,16,3,,weak_seed,,0
cc945339-b348-4ae4-abc5-7fa809800a05,2026-03-04T16:07:00.614Z,ACCESS_GRANTED,user_3ARUCOW5gGenxgJXVjwpU7LanPc,STUDENT,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,1,12,22,0,0,0,0,0,2,0,0,0,1.8619211111111111,0,16,3,,weak_seed,,0
98a81458-9b44-4984-a62a-2bd16ea80180,2026-03-04T16:07:00.629Z,ACCESS_GRANTED,user_3ARUCOW5gGenxgJXVjwpU7LanPc,STUDENT,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,2,13,23,0,0,0,0,0,2,0,0,0,1.8619252777777777,0,16,3,,weak_seed,,0
c3f3beef-e4f6-450b-88aa-c8ae0f3e523a,2026-03-04T16:07:00.954Z,ACCESS_GRANTED,user_3ARUCOW5gGenxgJXVjwpU7LanPc,STUDENT,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,3,14,24,0,0,0,0,0,2,0,0,0,1.8620155555555555,0,16,3,,weak_seed,,0
6e4ee1fa-18ee-48a0-8305-007825596122,2026-03-04T16:07:01.554Z,ACCESS_GRANTED,user_3ARUCOW5gGenxgJXVjwpU7LanPc,STUDENT,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,4,15,25,0,0,0,0,0,2,0,0,0,1.8621822222222222,0,16,3,,weak_seed,,0
7746a219-a2fd-4b72-b3fc-44665ba16917,2026-03-04T16:07:01.907Z,ACCESS_GRANTED,user_3ARUCOW5gGenxgJXVjwpU7LanPc,STUDENT,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,5,16,26,0,0,0,0,0,2,0,0,0,1.8622802777777778,0,16,3,,weak_seed,,0
97171abe-c979-4d83-b260-f4a694b29e58,2026-03-04T16:07:04.757Z,REQUEST_RECEIPT_GENERATED,user_3ARUCOW5gGenxgJXVjwpU7LanPc,STUDENT,CredentialRequest,95039165-bcc3-458f-abfc-e6c39b02ea6c,,,6,17,27,0,0,0,0,0,2,0,0,0,1.8630719444444443,0,16,3,,weak_seed,,0
7a44bbc6-1d47-4dfc-9c98-af5f38bf49ff,2026-03-04T16:11:04.080Z,ACCESS_GRANTED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,0,0,10,0,0,0,0,0,1,0,0,0,1.9221291666666667,0,16,3,,weak_seed,,0
59dfd8bb-8b77-4d54-aa6d-22ef48127bf8,2026-03-04T16:19:34.554Z,ACCESS_GRANTED,user_3ARUCOW5gGenxgJXVjwpU7LanPc,STUDENT,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,0,0,11,0,0,0,0,0,2,0,0,0,2.0713488888888887,0,16,3,,weak_seed,,0
56bacbdb-761e-40e0-a8e6-42f2cfccc905,2026-03-04T16:19:34.590Z,ACCESS_GRANTED,user_3ARUCOW5gGenxgJXVjwpU7LanPc,STUDENT,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,1,1,12,0,0,0,0,0,2,0,0,0,2.0713588888888887,0,16,3,,weak_seed,,0
2ad6e820-c6ca-4d5b-af17-cc94aee2bd7e,2026-03-04T16:20:01.040Z,ACCESS_GRANTED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,0,0,1,0,0,0,0,0,1,0,0,0,2.0712847222222224,0,16,3,,weak_seed,,0
afb20ac7-0b15-475b-a5c4-f169fcbfd68f,2026-03-04T16:20:13.993Z,ACCESS_GRANTED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,1,1,2,0,0,0,0,0,1,0,0,0,2.074882777777778,0,16,3,,weak_seed,,0
714f567d-296c-4698-87a1-723ff8b71bef,2026-03-04T16:20:14.149Z,ACCESS_GRANTED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,CredentialDocument,87d1151e-c80f-4515-883f-898aa8fecf8b,,,2,2,3,0,0,0,0,0,1,0,0,0,2.074926111111111,0,16,3,,weak_seed,,0
8c59b5e1-9ee4-4956-826e-6b9b4845c8bf,2026-03-04T16:46:34.099Z,SECURITY_ALERT,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,StepUpChallenge,97dc24f0-5fda-47e9-90c5-1a06ce5584d1,,93401fdcc71d100f5c3287527d5340f8ea62e2408e53b9dd34b8ec7ca229fb7f,0,0,0,0,0,0,0,0,0,1,0,0,2.513801111111111,0,16,3,,weak_seed,,1
812089be-38ab-4bf4-88a5-cbb393c67d68,2026-03-04T16:49:10.983Z,ACCESS_GRANTED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,StepUpChallenge,97dc24f0-5fda-47e9-90c5-1a06ce5584d1,,93401fdcc71d100f5c3287527d5340f8ea62e2408e53b9dd34b8ec7ca229fb7f,0,1,1,1,1,0,0,1,1,1,0,0,2.55738,0,16,3,high_failure_ratio_15m,weak_seed,,0
ccb00ec6-13b0-4248-99f9-426a8e4396c7,2026-03-04T16:49:11.994Z,USER_CREATED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,User,user_3AUMygyWx3I1lPiyolMg6yw8oO9,,,1,2,2,1,0.5,0,0,1,1,1,0,0,2.5576608333333333,0,16,3,high_failure_ratio_15m,weak_seed,,0
2adba49e-eeca-4476-aaae-0229821fb780,2026-03-04T16:49:12.353Z,USER_CREATED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,User,user_3AUMyp1SlQZXxqb8Z1qaKRwZyCj,,,2,3,3,1,0.3333333333333333,0,0,1,2,1,0,0,2.5577605555555554,0,16,3,,weak_seed,,0
31b86665-f999-44e9-8305-4b41b821b89f,2026-03-04T16:49:12.682Z,USER_CREATED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,User,user_3AUMyoqAapNvEqcu1s43MMFPf9o,,,3,4,4,1,0.25,0,0,1,3,1,0,0,2.5578519444444443,0,16,3,,weak_seed,,0
ead6928b-6f3f-4e14-91a3-6187843c24d2,2026-03-04T16:49:13.018Z,USER_CREATED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,User,user_3AUMyrzGSWGRsNsGjugqIOMmxJm,,,4,5,5,1,0.2,0,0,1,4,1,0,0,2.557945277777778,0,16,3,,weak_seed,,0
e0aa2089-574f-46a0-99a3-b942a12cea7c,2026-03-04T16:49:13.348Z,USER_CREATED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,User,user_3AUMywOb5GX9TP1YB74cjByNH9q,,,5,6,6,1,0.16666666666666666,0,0,1,5,1,0,0,2.5580369444444444,0,16,3,wide_target_spread_15m,weak_seed,,0
3c940dfc-ee92-4a73-9a8b-f05b7105f429,2026-03-04T16:49:13.702Z,USER_CREATED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,User,user_3AUMyvlZX9oeItYZov0RmMWWz5z,,,6,7,7,1,0.14285714285714285,0,0,1,6,1,0,0,2.5581352777777777,0,16,3,wide_target_spread_15m,weak_seed,,0
b8344ff5-9119-4c0e-bfcb-f55c3a2fde6b,2026-03-04T16:49:14.046Z,USER_CREATED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,User,user_3AUMyxm9pOkGzpAIzRclgvfx04U,,,7,8,8,1,0.125,0,0,1,7,1,0,0,2.5582308333333335,0,16,3,wide_target_spread_15m,weak_seed,,0
7ea1cfbf-4495-48a8-9139-f5e64e2ed61c,2026-03-04T16:49:14.370Z,USER_CREATED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,User,user_3AUMz4nM82C0ywFWonZesnXLvHr,,,8,9,9,1,0.1111111111111111,0,0,1,8,1,0,0,2.558320833333333,0,16,3,high_velocity_1m|wide_target_spread_15m,weak_seed,,0
58444b3f-d0f1-4604-8275-946453dc6894,2026-03-04T16:49:14.709Z,USER_CREATED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,User,user_3AUMz377legESWbaCRBQSjY11uP,,,9,10,10,1,0.1,0,0,1,9,1,0,0,2.558415,0,16,3,high_velocity_1m|wide_target_spread_15m,weak_seed,,0
df9aad3f-64a9-4808-81d5-df1129baad35,2026-03-04T16:49:15.039Z,USER_CREATED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,User,user_3AUMz5OHyMolmAWRpY2pZ3vcRMM,,,10,11,11,1,0.09090909090909091,0,0,1,10,1,0,0,2.5585066666666667,0,16,3,high_velocity_1m|wide_target_spread_15m,weak_seed,,0
b5424be8-7b6e-41d6-bafc-6810057a774f,2026-03-04T16:49:15.399Z,USER_CREATED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,User,user_3AUMzCK4Kpf66CFz3L59VPxiqMJ,,,11,12,12,1,0.08333333333333333,0,0,1,11,1,0,0,2.5586066666666665,0,16,3,high_velocity_1m|wide_target_spread_15m,weak_seed,,0
561c4a90-eeb4-40f7-854c-1f4af870f258,2026-03-04T16:49:15.736Z,USER_CREATED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,User,user_3AUMzEGqj35BxsYG6tAkR1w3IHA,,,12,13,13,1,0.07692307692307693,0,0,1,12,1,0,0,2.5587002777777776,0,16,3,high_velocity_1m|wide_target_spread_15m,weak_seed,,0
2a5068e5-1e57-4a47-9f3a-b1f49e4453ec,2026-03-04T16:49:16.084Z,USER_CREATED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,User,user_3AUMz9GHu0gDyaqhNjjvLQ3krtU,,,13,14,14,1,0.07142857142857142,0,0,1,13,1,0,0,2.5587969444444445,0,16,3,high_velocity_1m|wide_target_spread_15m,weak_seed,,0
000c329c-2cef-4af0-aba7-732c98023c9b,2026-03-04T16:49:16.411Z,USER_CREATED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,User,user_3AUMzIDleviyobQQSb4WcLhXPCf,,,14,15,15,1,0.06666666666666667,0,0,1,14,1,0,0,2.5588877777777777,0,16,3,high_velocity_1m|wide_target_spread_15m,weak_seed,,0
8dcc204e-7dc5-45f2-b774-9d82e57063f2,2026-03-04T16:49:16.770Z,USER_CREATED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,User,user_3AUMzJSmOdlZrSh78HUUW0ezvpB,,,15,16,16,1,0.0625,0,0,1,15,1,0,0,2.5589875,0,16,3,high_velocity_1m|wide_target_spread_15m,weak_seed,,0
cc302a90-4a29-4ebf-9102-d377ac04d4a7,2026-03-04T16:49:17.385Z,USER_CREATED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,User,user_3AUMzSvEY9atktT7Lo8NnD6ZffQ,,,16,17,17,1,0.058823529411764705,0,0,1,16,1,0,0,2.5591583333333334,0,16,3,high_velocity_1m|wide_target_spread_15m,weak_seed,,0
1d1eb917-8ee7-4986-9602-53273e1d74b1,2026-03-04T16:49:17.817Z,USER_CREATED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,User,user_3AUMzQRAUlPJG0aVeARWRL29EvB,,,17,18,18,1,0.05555555555555555,0,0,1,17,1,0,0,2.5592783333333333,0,16,3,high_velocity_1m|wide_target_spread_15m,weak_seed,,0
f5812381-9979-466e-9976-78dd2f65f1f7,2026-03-04T16:49:18.198Z,USER_CREATED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,User,user_3AUMzPVbwWj4DhjXFbHHeiGXgiR,,,18,19,19,1,0.05263157894736842,0,0,1,18,1,0,0,2.559384166666667,0,16,3,high_velocity_1m|wide_target_spread_15m,weak_seed,,0
a197d2d7-ddb2-45d5-b70a-cabc7a11edc0,2026-03-04T16:49:18.612Z,USER_CREATED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,User,user_3AUMza40IALJb6yKSCZKFJ42SS3,,,19,20,20,1,0.05,0,0,1,19,1,0,0,2.559499166666667,0,16,3,high_velocity_1m|wide_target_spread_15m,weak_seed,,0
2e10beb0-5dda-4b30-b17e-a54242d933d2,2026-03-04T16:49:19.001Z,USER_CREATED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,User,user_3AUMzZ38Z5F8BhPXhHJ0mGR3T2p,,,20,21,21,1,0.047619047619047616,0,0,1,20,1,0,0,2.559607222222222,0,16,3,high_velocity_1m|wide_target_spread_15m,weak_seed,,0
354216b8-e32d-4dc6-95e2-de975709760c,2026-03-04T16:49:19.377Z,USER_CREATED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,User,user_3AUMzjZeLRHaZXW66vvB6zijBEI,,,21,22,22,1,0.045454545454545456,0,0,1,21,1,0,0,2.559711666666667,0,16,3,high_velocity_1m|wide_target_spread_15m,weak_seed,,0
64f1a161-1439-4a11-ba12-c341623893f9,2026-03-04T16:49:19.894Z,USER_CREATED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,User,user_3AUMzkmSV8d7QwIEc0nU5EOv1f8,,,22,23,23,1,0.043478260869565216,0,0,1,22,1,0,0,2.559855277777778,0,16,3,high_velocity_1m|wide_target_spread_15m,weak_seed,,0
9c38f854-f382-4bb3-819b-1b02e6501406,2026-03-04T16:49:20.313Z,USER_CREATED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,User,user_3AUMzeK2f97hFwATtwAigTvcTI4,,,23,24,24,1,0.041666666666666664,0,0,1,23,1,0,0,2.5599716666666668,0,16,3,high_velocity_1m|wide_target_spread_15m,weak_seed,,0
e8105552-35ea-491f-a4b2-1911a9a6f434,2026-03-04T16:49:20.724Z,USER_CREATED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,User,user_3AUMzmt30aL97FfAovd1yZNiRaG,,,24,25,25,1,0.04,0,0,1,24,1,0,0,2.5600858333333334,0,16,3,high_velocity_1m|wide_target_spread_15m,weak_seed,,0
8453b5c6-b311-4c19-9bc6-e27b98fe06df,2026-03-04T16:49:21.113Z,USER_CREATED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,User,user_3AUMzmbWeiscCcBMm1OtdjynAGu,,,25,26,26,1,0.038461538461538464,0,0,1,25,1,0,0,2.560193888888889,0,16,3,high_velocity_1m|wide_target_spread_15m,weak_seed,,0
5c3c650f-d0dc-4a8a-a65e-f3b280b14c8f,2026-03-04T16:49:21.503Z,USER_CREATED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,User,user_3AUMzzgMNRn0UHaM9ww6Q4s1kkT,,,26,27,27,1,0.037037037037037035,0,0,1,26,1,0,0,2.560302222222222,0,16,3,high_velocity_1m|wide_target_spread_15m,weak_seed,,0
09e9ed86-f861-4c9c-8c63-446f088abac6,2026-03-04T16:49:21.867Z,USER_CREATED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,User,user_3AUMzu5Kk9FXivpQrCyJuBOe3i2,,,27,28,28,1,0.03571428571428571,0,0,1,27,1,0,0,2.5604033333333334,0,16,3,high_velocity_1m|wide_target_spread_15m,weak_seed,,0
b2b63c4d-ea7f-4815-85bc-8b819523f3da,2026-03-04T16:49:22.294Z,USER_CREATED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,User,user_3AUN01io9WhYiGWkq46YEHkeg3E,,,28,29,29,1,0.034482758620689655,0,0,1,28,1,0,0,2.5605219444444445,0,16,3,high_velocity_1m|wide_target_spread_15m,weak_seed,,0
e8590b0c-4f26-4e4b-8015-edb201b27a02,2026-03-04T16:49:23.007Z,USER_CREATED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,User,user_3AUN04ySYvK6ElYh7wNxiDYs0Pc,,,29,30,30,1,0.03333333333333333,0,0,1,29,1,0,0,2.56072,0,16,3,high_velocity_1m|wide_target_spread_15m,weak_seed,,0
f853262d-515d-42a5-b808-0d37fd7d364f,2026-03-04T16:49:23.414Z,USER_CREATED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,User,user_3AUN090LYu3GI5fXLOiMbOoggzx,,,30,31,31,1,0.03225806451612903,0,0,1,30,1,0,0,2.5608330555555554,0,16,3,high_velocity_1m|wide_target_spread_15m,weak_seed,,0
16003589-af0c-4b1a-ab20-7f18358b24a9,2026-03-04T16:49:23.763Z,USER_CREATED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,User,user_3AUN0CsQX0ioLHilYE50F9AxKhm,,,31,32,32,1,0.03125,0,0,1,31,1,0,0,2.56093,0,16,3,high_velocity_1m|wide_target_spread_15m,weak_seed,,0
4d683655-8bf6-4a36-a007-d8fbc5874829,2026-03-04T16:49:24.101Z,USER_CREATED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,User,user_3AUN0GGqrLg1VLMekscgbxQm9re,,,32,33,33,1,0.030303030303030304,0,0,1,32,1,0,0,2.5610238888888888,0,16,3,high_velocity_1m|wide_target_spread_15m,weak_seed,,0
2ac7f32a-93fa-4516-8a73-4ae298fe9c25,2026-03-04T16:49:24.417Z,USER_CREATED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,User,user_3AUN0MhRjiVjxI0xD21SYtRxEe1,,,33,34,34,1,0.029411764705882353,0,0,1,33,1,0,0,2.5611116666666667,0,16,3,high_velocity_1m|wide_target_spread_15m,weak_seed,,0
52f780aa-00a8-4755-b04a-e94a0ef2654f,2026-03-04T16:49:24.751Z,USER_CREATED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,User,user_3AUN0KAdxArd7NriJoTFf0ALhpr,,,34,35,35,1,0.02857142857142857,0,0,1,34,1,0,0,2.5612044444444444,0,16,3,high_velocity_1m|wide_target_spread_15m,weak_seed,,0
4a012875-1ff1-4ec5-8972-6de6ea164596,2026-03-04T16:49:25.062Z,USER_CREATED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,User,user_3AUN0NF0A9MCleeVaQSfKBD7ELd,,,35,36,36,1,0.027777777777777776,0,0,1,35,1,0,0,2.5612908333333335,0,16,3,high_velocity_1m|wide_target_spread_15m,weak_seed,,0
ead0ad1c-a97f-41e6-85af-4e9052e0233b,2026-03-04T16:49:25.384Z,USER_CREATED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,User,user_3AUN0UxARdFuNkYglnWdWi59Q9c,,,36,37,37,1,0.02702702702702703,0,0,1,36,1,0,0,2.561380277777778,0,16,3,high_velocity_1m|wide_target_spread_15m,weak_seed,,0
0828ad4b-ffc8-439a-9572-223eeb602f5c,2026-03-04T16:49:25.731Z,USER_CREATED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,User,user_3AUN0Vy4xMMNizLdL1L3ZCj4rja,,,37,38,38,1,0.02631578947368421,0,0,1,37,1,0,0,2.5614766666666666,0,16,3,high_velocity_1m|wide_target_spread_15m,weak_seed,,0
b84d85d2-b842-4be2-a990-3d8968fc9a8a,2026-03-04T16:49:26.075Z,USER_CREATED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,User,user_3AUN0SFzQNo37kiMofnd9QjxiTD,,,38,39,39,1,0.02564102564102564,0,0,1,38,1,0,0,2.5615722222222224,0,16,3,high_velocity_1m|wide_target_spread_15m,weak_seed,,0
dd4c9ef7-9ac3-428b-8d2c-e2853aa1b162,2026-03-04T16:49:26.406Z,USER_CREATED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,User,user_3AUN0bw0eSqUW4y3IvY92vWZ4en,,,39,40,40,1,0.025,0,0,1,39,1,0,0,2.5616641666666666,0,16,3,high_velocity_1m|wide_target_spread_15m,weak_seed,,0
41920a70-8d8d-4461-8d53-44d21e6ac679,2026-03-04T16:49:26.735Z,USER_CREATED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,User,user_3AUN0dmgf5l1rnaqrIGFmDeNRhD,,,40,41,41,1,0.024390243902439025,0,0,1,40,1,0,0,2.5617555555555556,0,16,3,high_velocity_1m|wide_target_spread_15m,weak_seed,,0
3bb2062a-4649-4b6a-9dcc-9769ca4fc518,2026-03-04T16:49:27.076Z,USER_CREATED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,User,user_3AUN0cwG8YYqBUzB3L6tepN1VLl,,,41,42,42,1,0.023809523809523808,0,0,1,41,1,0,0,2.561850277777778,0,16,3,high_velocity_1m|wide_target_spread_15m,weak_seed,,0
dfb24e2c-d574-4618-997c-4d3451c343e3,2026-03-04T16:49:27.423Z,USER_CREATED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,User,user_3AUN0lQJCPDFbY2Nur6JeNNrFTW,,,42,43,43,1,0.023255813953488372,0,0,1,42,1,0,0,2.5619466666666666,0,16,3,high_velocity_1m|wide_target_spread_15m,weak_seed,,0
585cc34a-afe8-4d41-86dc-9dabc452943c,2026-03-04T16:49:27.773Z,USER_CREATED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,User,user_3AUN0fALBNOfuTAbpeU1gfrSDeF,,,43,44,44,1,0.022727272727272728,0,0,1,43,1,0,0,2.562043888888889,0,16,3,high_velocity_1m|wide_target_spread_15m,weak_seed,,0
20eb6b37-953f-4e33-961e-3323ad1678b8,2026-03-04T16:49:28.116Z,USER_CREATED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,User,user_3AUN0kwNOWYaY5WDR0Ud19ogxSS,,,44,45,45,1,0.022222222222222223,0,0,1,44,1,0,0,2.562139166666667,0,16,3,high_velocity_1m|wide_target_spread_15m,weak_seed,,0
d7ed7b74-5041-45fa-8beb-d704aca8bca5,2026-03-04T16:49:28.427Z,USER_CREATED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,User,user_3AUN0rr6SrQ1V2aVELOa4e3O61k,,,45,46,46,1,0.021739130434782608,0,0,1,45,1,0,0,2.5622255555555555,0,16,3,high_velocity_1m|wide_target_spread_15m,weak_seed,,0
a5f774df-bfa7-43fb-bc89-224db5cdd095,2026-03-04T16:49:28.748Z,USER_CREATED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,User,user_3AUN0rbhz2lToQmxY8N5xGx22Ec,,,46,47,47,1,0.02127659574468085,0,0,1,46,1,0,0,2.5623147222222222,0,16,3,high_velocity_1m|wide_target_spread_15m,weak_seed,,0
faff2a6a-f575-4131-9de6-c7faad7b2064,2026-03-04T16:49:29.073Z,USER_CREATED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,User,user_3AUN0mjam5DgBFL6ObHbayjTfCH,,,47,48,48,1,0.020833333333333332,0,0,1,47,1,0,0,2.562405,0,16,3,high_velocity_1m|wide_target_spread_15m,weak_seed,,0
4e927802-223a-466c-afb0-b6670ca47ef1,2026-03-04T16:49:29.399Z,USER_CREATED,user_3ARTYUOWpud71cTQ6BsXUqbx2gw,INSTITUTION,User,user_3AUN0uDctBp5xfrMeEyoOlrpU9h,,,48,49,49,1,0.02040816326530612,0,0,1,48,1,0,0,2.5624955555555555,0,16,3,high_velocity_1m|wide_target_spread_15m,weak_seed,,0
