request_id,employer_name,employer_email,credential_id,request_date,verification_result,response_time_ms,fraud_flag
1215f338-8680-45c2-b3a8-1825c511593b,O'Hara Inc,ohar.inc.up@phinmaed.com,a24d3603-7373-4051-bbdd-0cb169795ca5,2026-09-15T09:43:26.197Z,Valid,1795,0
1e248192-7a7b-459e-baeb-a7e781e57895,"Braun, Wolf and McDermott",brau.mcdermott.up@phinmaed.com,091ea9ce-e44a-4ed7-bc68-b14c7c8f12b6,2023-06-23T19:15:32.674Z,Valid,1002,0
e56b7465-92ba-46eb-86cd-37b7e4db1be3,Little - Bergstrom,litt.bergstrom.up@phinmaed.com,9f14e0ff-7e82-4e4d-bd9d-cfd86b2ee653,2026-06-25T01:11:17.133Z,Invalid,2037,0
e5580f47-5b62-47d3-8d54-aaa4c100cc19,Beahan LLC,beah.llc.up@phinmaed.com,b34f1282-82c8-4e39-90b9-09ade895b307,2024-11-11T16:23:11.952Z,Invalid,2125,0
3853b315-c23c-49fc-a41c-14a116a37656,Schuppe Group,schu.group.up@phinmaed.com,f1450003-17e8-4272-9eb1-54ba50bbc874,2023-04-09T11:31:25.132Z,Valid,2052,1
8c7a4371-12e4-46d1-9429-726433f6e1c3,Ledner and Sons,ledn.sons.up@phinmaed.com,44e10a7a-78e4-4ddd-a035-58268b3d8113,2025-04-21T02:44:55.224Z,Invalid,804,0
bea6557d-74ac-4d69-bc1b-9f1e645dcfc9,Pollich and Sons,poll.sons.up@phinmaed.com,c7342835-98e7-4bfe-b4fc-d4ea3743c722,2024-02-13T05:42:03.929Z,Pending,665,0
4e83c072-22da-4c06-a65e-c08ec42b0317,Miller and Sons,mill.sons.up@phinmaed.com,11c59bf9-d3f0-4cd1-ba11-474d528f1c5f,2023-01-23T11:59:56.149Z,Valid,305,0
a3a57813-6c36-477e-bf1a-8fbafa343b10,Morar - Cremin,mora.cremin.up@phinmaed.com,f0e3c48f-949b-4af0-975c-b99feded2b4b,2025-05-28T18:35:21.400Z,Valid,945,0
fdfc0a86-fe8c-40b6-a001-77eecb1ed42a,"Wolff, Schroeder and Little",wolf.little.up@phinmaed.com,dbb3602a-d106-42ec-93a8-e86d1846f59e,2024-04-03T11:06:19.024Z,Pending,389,1
e1e8af67-216e-42f2-acd7-88671150afd0,Collins - Renner,coll.renner.up@phinmaed.com,fcc72fd5-3860-4ccb-ad8b-93ac8f8cb350,2024-12-16T00:40:10.547Z,Valid,1097,0
477be3a5-5c49-4b1d-b096-7e07a39f7660,"Hickle, Blanda and Nitzsche",hick.nitzsche.up@phinmaed.com,9799247a-0ef2-436b-8c67-08677481affb,2025-06-20T01:40:35.378Z,Valid,2052,0
c4b2b0a7-b45f-47df-85db-876aa286abb6,"Konopelski, Zieme and Dickens",kono.dickens.up@phinmaed.com,73def655-d03b-4bc2-ab1a-54c8abc8d237,2024-02-10T22:27:06.528Z,Valid,2303,0
097a8f6b-4d81-4c8b-b3a2-35554da000a0,"Prohaska, Russel and Lynch",proh.lynch.up@phinmaed.com,91f821b3-f0e3-499e-9d95-1390e916a434,2023-09-12T17:14:37.628Z,Invalid,2068,0
0993f939-5209-4b7d-8f8c-8fa9249586c1,Herzog - Weissnat,herz.weissnat.up@phinmaed.com,af6710ce-5cdc-413f-9309-da872e0ac077,2023-07-25T18:51:14.366Z,Valid,2093,0
232a25bf-01aa-4a50-9aca-e5a5ab6b05b1,"Lehner, Aufderhar and Reynolds",lehn.reynolds.up@phinmaed.com,a674d5f8-6acb-41fd-aa2f-f2c4fb8b152b,2023-02-21T08:47:01.631Z,Pending,521,1
2de327ba-85f5-4591-ad40-107476fdeea0,Walsh Inc,wals.inc.up@phinmaed.com,1315e61f-5113-4086-b6f8-8a2b918165a0,2023-09-27T10:15:15.073Z,Valid,1886,0
a7f08688-829d-4d1e-9c32-d6eb7421c738,"Runolfsson, Skiles and Prosacco",runo.prosacco.up@phinmaed.com,c7342835-98e7-4bfe-b4fc-d4ea3743c722,2026-07-04T11:41:17.255Z,Valid,198,0
a2cbbc4d-ffbf-4a59-ab89-955577b71460,Harris Group,harr.group.up@phinmaed.com,9516aae7-1f58-4c10-948e-fb02798eecb4,2024-10-20T18:01:51.739Z,Valid,279,0
82a214d4-f964-4a02-8050-02acda003d9e,"Murphy, Hyatt and Waters",murp.waters.up@phinmaed.com,c8223ac4-44bd-4f4c-af2d-11fafa8a3407,2024-08-05T08:58:26.138Z,Valid,876,0
04dd3115-ab31-493a-977e-e011de16e8f5,"Padberg, Kling and Hackett",padb.hackett.up@phinmaed.com,b34f1282-82c8-4e39-90b9-09ade895b307,2026-07-12T03:57:20.633Z,Valid,1115,0
65cba864-b616-4dd3-899e-c30fded8efae,Hilpert - Weber,hilp.weber.up@phinmaed.com,6a45fcbb-9108-49df-9cd4-5a5d1959e543,2023-11-08T20:31:59.822Z,Valid,2143,0
3b0f79fc-fa39-4139-aa76-a04915a6aa68,Friesen - Schamberger,frie.schamberger.up@phinmaed.com,809584fa-32dd-4d0e-9b07-6cf28d823f1f,2026-02-15T00:06:22.549Z,Valid,1290,0
65755fed-2eb1-4bbc-b6fb-2bca2f8b5a35,Hamill LLC,hami.llc.up@phinmaed.com,93e910d0-3426-4afa-9360-58784f3c4e48,2023-03-05T23:55:30.781Z,Valid,314,0
f24ecc04-2b1b-40c9-9ee4-d2e69f8389ad,Wisozk - Hegmann,wiso.hegmann.up@phinmaed.com,89c3e12f-dda8-4223-b14b-456390e9c575,2026-01-31T14:50:52.216Z,Invalid,1276,0
77af4bc3-314c-43bd-b8d3-f966c2e47998,Schultz - Berge,schu.berge.up@phinmaed.com,d26fdad3-e76e-4d18-908a-7c809afa0b01,2023-02-09T00:34:23.886Z,Valid,1657,0
dcbca889-1685-4fdd-b902-fb15a659282d,Hayes - Blick,haye.blick.up@phinmaed.com,17d3d7a2-81c7-44c6-8ccd-10e919f8f9ed,2025-09-08T08:53:07.235Z,Valid,1332,0
5d1a3c62-5a5a-408c-a87a-bf8e06b0cfe3,Cummerata - Crooks,cumm.crooks.up@phinmaed.com,f58efc42-5cfb-4b69-9432-4aa57b926ac0,2026-08-22T03:48:56.785Z,Valid,2424,0
5d253dad-b8d4-4ba3-85b9-b5f815fef723,Okuneva and Sons,okun.sons.up@phinmaed.com,6e44b7e5-1c2c-4884-963c-d9da80f9ff91,2025-07-31T05:10:51.614Z,Pending,2100,0
d67bdb22-02fb-4507-84b3-571a576166f2,"Breitenberg, Klein and Bruen",brei.bruen.up@phinmaed.com,c9b1102f-03ed-454a-8482-62b4ab02bfe0,2024-12-15T07:33:00.857Z,Invalid,2061,0
6362d675-6f37-47d6-af23-2fd63f577197,Weissnat - Jacobs,weis.jacobs.up@phinmaed.com,19dabe77-68c5-4494-80e6-3e0ed3c5c027,2023-08-07T10:59:43.589Z,Invalid,931,1
c6f99671-892b-42d4-b54f-4d04858a4416,"Buckridge, Klein and Tillman",buck.tillman.up@phinmaed.com,1b15afb8-f05f-4c44-b6c0-8e6b7752a999,2025-08-15T08:35:37.030Z,Valid,2305,0
a9fb4360-0509-473d-a11a-6ebba26d2480,"Johns, Abbott and Howell",john.howell.up@phinmaed.com,6dc263ab-28c4-4b7d-a753-82fc58156d84,2023-09-29T16:00:14.763Z,Valid,415,0
1756510e-3ecd-4917-95b7-11eacac190cb,Olson - Morissette,olso.morissette.up@phinmaed.com,91f821b3-f0e3-499e-9d95-1390e916a434,2025-04-10T07:32:55.893Z,Valid,572,0
58f15efe-29e9-44ab-83b4-68cb09f7b3f5,Koch - O'Connell,koch.oconnell.up@phinmaed.com,026b7228-63ab-47b9-967c-b1e495c93d07,2025-01-16T18:46:10.673Z,Valid,1763,0
3c9b4118-edfd-49cb-a986-a2245dda559d,Berge - Klocko,berg.klocko.up@phinmaed.com,1a48d614-9f5f-4c11-a69b-d5469ecda529,2025-11-28T13:48:55.297Z,Valid,1069,0
afa2bcf4-5fb3-4b4e-8f52-50036005c1a7,"Johns, Weimann and Renner",john.renner.up@phinmaed.com,78a9b802-e4c5-4f69-9053-d66139c6e66b,2025-10-29T20:17:54.054Z,Pending,436,0
962cf44f-0069-4880-beb9-b3271ec301ba,Collins - Wilkinson,coll.wilkinson.up@phinmaed.com,c9b1102f-03ed-454a-8482-62b4ab02bfe0,2023-06-09T02:44:54.005Z,Invalid,2499,1
f15030c7-af5e-41ac-94ba-3105358fe1ca,Corwin Inc,corw.inc.up@phinmaed.com,5cb2234b-b5a5-4945-89ce-09e0945f4894,2024-04-13T17:24:06.010Z,Valid,1629,1
f5f3e51f-ebc8-4f0d-b0b7-0ff0e992b436,Gislason - Mills,gisl.mills.up@phinmaed.com,acc55c73-8bc2-4fb2-ae00-92a4bc6b136c,2026-06-29T02:44:32.191Z,Pending,2062,0
9bf2bf1c-d03c-409e-807e-70785f87fc8c,McCullough - Brown,mccu.brown.up@phinmaed.com,2dc855f5-7be5-4e79-9345-3f842fc9655d,2025-11-20T02:53:59.978Z,Valid,1221,0
b5d8a2b8-be0f-4f9d-83e4-8084797c572c,Stroman - Hauck,stro.hauck.up@phinmaed.com,7f9d0491-efda-4ddd-964a-41dd02cf59c0,2026-08-30T22:35:36.830Z,Valid,798,0
7b59a6c6-ef73-4b7a-8fb6-bbddf38efd7e,Cassin Inc,cass.inc.up@phinmaed.com,a27ea84d-7116-4ecf-951e-510914cb3d9f,2025-04-29T11:41:59.049Z,Pending,2088,0
